id,sentence,set
s2909,van AVROTROS proberen tien bekende Nederlanders zo veel mogelijk geld te verdienen met allerlei opdrachten.,73
s2910,Volgens T-Mobile kan dat waarschijnlijk al vanaf begin volgend jaar.,73
s2911,"Aan leeftijd zijn ook rechten en plichten verbonden, bijvoorbeeld het recht op een AOW-uitkering, het kiesrecht, het recht om te trouwen en de verplichte leeftijdskeuring voor ouderen om een auto te besturen.",73
s2912,"Het konvooi van IS-strijders en hun gezinnen was gisteren door Syrië op weg naar Deir al-Zor in het oosten van Syrië, dat nog in handen is van Islamitische Staat.",73
s2913,De winkels zijn voor ons heel belangrijk.,73
s2914,"Noch rubberkogels, noch hagel, noch het vernielen van mijn viool kunnen mij intimideren.",73
s2915,"Herman Tjeenk Willink (75) was in 1994, 1999 en 2010 ook al informateur.",73
s2916,"Het zou productief zijn als de landen om tafel gaan, op zoek naar een oplossing"", zei Tillerson.",73
s2917,Blij dat je dit ff per DM doet.,73
s2918,En dat kan verregaande gevolgen hebben voor hun opgebouwde vermogen en macht.,73
s2919,It's concise enough to fit in one screenshot.,73
s2920,Dan zou het me nog meer pijn doen.,73
s2921,Een duidelijker voorbeeld van machtsmisbruik is er niet.,74
s2922,"Ik zou het mooi vinden als jongens en meisjes die niet de allerhoogste opleiding hebben, hier een baan vinden.",74
s2923,"Zonder dat we een verplichting aangaan, kijken of we het kunnen waarmaken.",74
s2924,Knocking on doors to appeal to 'real people' on the campaign trail hasn't always gone to plan for #TheresaMay Labour-leider Jeremy Corbyn kwam in de campagne veel beter uit de verf en worked his way up.,74
s2925,Die zouden daar met de app wat extra ondersteuning bij krijgen.,74
s2926,De 30-jarige boswachter Liviu Pop werd op een late avond in oktober dood gevonden in het bos.,74
s2927,De lange asielprocedure moet worden gestroomlijnd en uitgeprocedeerde asielzoekers moeten worden teruggestuurd naar Turkije of het land van herkomst.,74
s2928,"Wie de passagier is, is voor ons niet interessant op dat moment.",74
s2929,En het is een succesvol project.,74
s2930,Daarnaast moeten we de hele it-infrastructuur omgooien.,74
s2931,"Het hitteplan is eigenlijk niets meer dan een attendering, legt een woordvoerder van het RIVM uit.",74
s2932,Ik verwacht dat de meningen meer loskomen als er eenmaal een regeerakkoord is.,74
s2933,"En dat hebben die mensen natuurlijk ook, het is heel persoonlijk.",74
s2934,Het is niet voor het eerst dat iemand van de publieke tribune in de Tweede Kamer springt.,74
s2935,"Als je aan de Amerikaanse militairen komt, ben je niet goed bezig.",74
s2936,Dat zal niet makkelijk zijn.,74
s2937,"De aanwezigen scandeerden ""genoeg is genoeg"".",74
s2938,"Leiden is een supergezellige studentenstad"", zegt Reurings.",74
s2939,Wij willen dat deze sector ophoudt te bestaan.,74
s2940,"Een Koerdisch, sjiitisch en een soennitisch deel.",74
s2941,"Inzet internationale trein en andere duurzame vervoersmiddelen op korte afstanden Nederland is gebaat bij een klantgericht, snel en duurzaam transportsysteem.",74
s2942,Volgens een woordvoerder van de luchthaven kunnen andere vluchten gewoon vertrekken.,74
s2943,"Achteraf is dat niet handig, maar fraude is een te groot woord.",74
s2944,@NinkasiInSpace Well there was that Cheese that SpaceX sent up in their first dragon test flight.,74
s2945,"Het sportcomplex wordt niet alleen gebruikt door de hogeschool, maar ook door sportverenigingen.",74
s2946,"Op Ocean Drive in Miami Beach waar normaal gesproken busladingen vol toeristen worden afgezet, is het nu stil.",74
s2947,Ik heb geld nodig als ik terug wil naar Damascus.,74
s2948,"Als we niet ingrijpen, zal het er voor de middenklasse de komende decennia slechter in plaats van beter op worden.",74
s2949,Het aanbod van Seehofer om af te treden is louter een tactische manoeuvre.,74
s2950,Deze ondergrondse stad in de vorm van een enorme bijenkorf moet ervoor zorgen dat er de komende 12 jaar genoeg plek is voor de doden.,74
s2951,Ook in andere grote steden volgen mensen het voorbeeld van de studenten.,74
s2952,Ik heb het idee dat het alleen maar gaat over wie het leukst en bijdehandst is.,74
s2953,Een celstraf zou zijn fundamenteel recht op leven beperken.,74
s2954,"Een coalitie is nodig, maar nooit heilig.",74
s2955,"Ze snappen niet waarom ze zo behandeld worden: ""De afgelopen weken hebben ze vooral rijst en bonen gegeten.",74
s2956,Marghadi vertelt dat het diepgeworteld zit in de Italiaanse samenleving.,74
s2957,Zij moet de post Binnenlandse Zaken gaan bekleden.,74
s2958,Chaotische taferelen in politiek #Rotterdam vlak voor de #gemeenteraadsverkiezingen.,74
s2959,Nu doen we blijkbaar te veel.,74
s2960,"Kartosen-Wong: ""In Crazy Rich Asians zijn de mannen aantrekkelijk en charismatisch.",74
s2961,"Ik denk dat dit in de komende periode naar de praktijksfeer zal verplaatsen"", zegt Van Wijk.",75
s2962,Je moet een heel circus optuigen om je gelijk te halen.,75
s2963,Eerlijk ondernemen blijkt steeds opnieuw niet te lonen.,75
s2964,"Het ongeluk gebeurde bij een viaduct, waardoor is nog onbekend.",75
s2965,Het is kennelijk heel lucratief om voor de politie te werken.,75
s2966,"Het is vandaag vaak bewolkt, soms met regen en motregen.",75
s2967,Dat loopt met CDA'ers nooit goed af.,75
s2968,Maar in de peilingen lijkt de kwestie haar nauwelijks te raken.,75
s2969,De pakkans kan nog wel een stuk beter.,75
s2970,We hebben allerlei kanten onderzocht.,75
s2971,Het is niet duidelijk of dat het bewuste WK-lied is.,75
s2972,Maar ook daaraan kleven nadelen: in geval van nood moet eerst op kantoor de juiste sleutel worden gezocht.,75
s2973,"Toen ze al jaren samen waren, ontdekte Nick namelijk dat Ismir veel meer had meegemaakt dan hij vertelde.",75
s2974,"Ik spreek diplomaten die zeggen: ga er maar van uit dat in het september, misschien zelfs pas in oktober in kannen en kruiken is.",75
s2975,Het is aan Turkije om te bepalen of iemand zijn straf heeft uitgezeten.,75
s2976,In de Congolese hoofdstad Kinshasa is het onrustig door protesten bij kerken tegen president Joseph Kabila.,75
s2977,Saxion Hogeschool roept studenten op zich te melden als ze iets merken.,75
s2978,Op een ander plek zijn is ook heel goed.,75
s2979,En dat is wel heel erg jammer.,75
s2980,"Dat is dus heel lastig, om uiteindelijk toch die vuist te maken.",75
s2981,Zelfs boven een verlichte stad als Utrecht.,75
s2982,De lesbische Ana Brnabic is de nieuwe premier van Servië.,75
s2983,"Ze komen allemaal veel vaker aan de bal, het is veel overzichtelijker.",75
s2984,Na Frankrijk en Noorwegen gaat ook Groot-Brittannië de verkoop van auto's die op fossiele brandstoffen rijden op termijn verbieden.,75
s2985,Maar dat ligt politiek ook heel ingewikkeld.,75
s2986,Gelukkig maakte de kinderrechter dat vier dagen later ongedaan.,75
s2987,"Apenheul is onderdeel van het internationale fokprogramma voor blauwoogmaki's, om de soort in dierentuinen te behouden.",75
s2988,Ze had de man kort ervoor nog geholpen.,75
s2989,"Die A4 is in 2014 wel aangepakt"", vertelt filelezer René Passet van de ANWB in het NOS Radio 1 Journaal.",75
s2990,Hij houdt vol dat het Venezolaanse democratische proces eerlijk verloopt.,75
s2991,Daarom gaan we de komende tijd voorlichting geven op sociale media en in bladen die de vrouwen lezen.,75
s2992,"Ze onderhandelen op dit moment over een nieuwe cao Motorvoertuigen en Tweewielers, maar komen er niet uit.",75
s2993,"Kabila weigerde vorig jaar december af te treden, hoewel zijn wettelijke termijnen als president verstreken waren.",75
s2994,Je kijkt naar een verzonnen verhaal.,75
s2995,"Die 'Turing law' is vernoemd naar Alan Turing, die in de Tweede Wereldoorlog werkte aan de ontcijfering van gecodeerde berichten van de nazi's.",75
s2996,Het leenstelsel voor studenten heeft waarschijnlijk een afschrikkende werking op havisten uit bijstandsgezinnen.,75
s2997,Die zegt dat de inlichtingendienst van het land samenwerkt met buitenlandse inlichtingendiensten om zo de identiteit van de bezoekers goed te kunnen nagaan.,75
s2998,"Letterlijk betekent het bescheiden mode, maar modest staat voor veel meer.",75
s2999,Net als andere Europese landen benadrukte ze dat er een politieke oplossing moet komen voor het conflict.,75
s3000,May lijkt genuanceerder.,75
s3001,Op dat moment had ik dus geen enkele aanleiding om te aan te nemen dat er nog andere mogelijkheden waren dan het zelf te doen.,76
s3002,Het verwijderen van beladen namen is op zich een gemiste kans.,76
s3003,"Op dát moment deed het ertoe, het is een momentopname.",76
s3004,Dat is ongelooflijk oud.,76
s3005,Kennelijk was ik over de rooie.,76
s3006,Volgens internationale organisaties wachten in Libië 800.000 tot 1 miljoen mensen op hun kans om te vertrekken naar Europa.,76
s3007,Huisarts Henny den Hartog begrijpt dit.,76
s3008,"'De ultieme vorm van verraad' Hoewel ze nog altijd achter haar beslissing staat om zich tegen haar broer te keren, heeft Astrid het meerdere malen hoorbaar moeilijk tijdens het getuigenverhoor.",76
s3009,Inmiddels zijn vijf anderen met wie hij beelden uitwisselde via chats ook gearresteerd.,76
s3010,Zo heet een gebouw dat eerder een andere functie had.,76
s3011,"Kleine groep Als er geen gezamenlijke afspraken worden gemaakt, hoopt Merkel een akkoord te sluiten met een beperkte groep lidstaten die bereid zijn om met Griekenland en Italië tot afspraken te komen.",76
s3012,"Drie jaar geleden ging het nog om zo'n 3000 mensen van 55 jaar en ouder, blijkt uit een rapport van VeiligheidNL.",76
s3013,"De opkomst was niet zo groot als de eerste dagen na de inauguratie van Donald Trump, maar de boodschap was hetzelfde.",76
s3014,"We moeten ons niet laten intimideren, niet bang zijn.",76
s3015,Aan de antwoorden op die vragen heeft Mueller heel wat kantjes besteed.,76
s3016,"Ze hadden geen duidelijke strategie,"" zegt Snoeck.",76
s3017,Bouachrine is niet de eerste journalist die is opgepakt.,76
s3018,"Elke keer als er goed nieuws is, volgt er weer een teleurstelling.",76
s3019,Wij laten Sint-Maarten niet in de steek.,76
s3020,In een kort geding eisen verschillende media dat er een camera mag zijn bij de schouw van de plaats waar Nicky Verstappen 21 jaar geleden dood werd gevonden.,76
s3021,"De voortdurende beweging die er is, is onvoorstelbaar.",76
s3022,Ik denk dat in 2018 de podcast echt door gaat breken bij een groter publiek.,76
s3023,"De deelneemster spreekt haar voorkeur uit voor de knappe Stenn, maar hij kiest voor een andere dame.",76
s3024,"Het is dus een ingewikkeld conflict, zegt Dam.",76
s3025,We liepen een dagje met haar mee toen ze nog niet wist dat ze een lintje zou krijgen.,76
s3026,Noem het een commandokamer of war room waar wetenschappers en specialisten elkaar ontmoeten en waar een permanent actueel beeld is van zware criminaliteit.,76
s3027,Ik vond het oneerlijk dat de Nederlandse regering een deel via de belasting heeft weggenomen terwijl Duitsland het zonder belastingheffing naar ons toestuurde.,76
s3028,Dijsselbloem zou aanvankelijk vijfde op de kandidatenlijst van de PvdA worden.,76
s3029,"Ik voel wel dat ik het rolmodel ben voor de jeugd in deze sport"".",76
s3030,Deze zijn nu in handen van de buitenlandse vervoerders Arriva en Syntus.,76
s3031,"Ze droeg absoluut een mooi haaraccessoire, maar ze had echt een hoed moeten dragen.",76
s3032,"De zakenman die in januari werd beschoten bij het Thialf stadion in Heerenveen heeft een tijd in een safehouse gezeten, maar kan zich nu weer vrij bewegen.",76
s3033,"Het Japanse Softbank, de moeder van Sprint, krijgt 31 procent van de aandelen, de overige aandelen zijn vrij verhandelbaar.",76
s3034,"Hij had tienduizenden euro's geleend van de zakenman, geld dat hij gebruikte om online te pokeren.",76
s3035,Ronaldo-effect Indirect zou Juventus ook flink kunnen profiteren van de talenten van Ronaldo.,76
s3036,"Turkije staat op de drempel van een nieuw tijdperk, waarin het land democratischer, sterker en veiliger zal worden en ook economisch zal floreren.",76
s3037,Dat leverde echter geen duidelijkheid op.,76
s3038,"Volgens de autoriteit is de bron ontdekt in de koeltoren van een bedrijf in de Belgische gemeente Evergem, ten noorden van Gent.",76
s3039,Tot ons afgrijzen reed hij toen het voetpad op.,76
s3040,Analisten hopen dat het toestel gaat zorgen voor nieuwe records.,76
s3041,Samen met D66 stelde de SP vorig jaar vragen over het programma aan minister Hoekstra van Financiën en minister Slob voor Media.,77
s3042,"Volgens de rechter had de Maria Montessorischool ""indirect onderscheid gemaakt"" door de schoolfotograaf te laten langskomen op een dag waarop het islamitische feest werd gevierd.",77
s3043,"Een man klom in een boom om een tak die onder het karretje hing weg te halen, zodat ze kon worden opgevangen.",77
s3044,Nu is het toch een beetje een dode hoek geworden.,77
s3045,Zie de Amsterdamse Zuidas.,77
s3046,Deze aanpassing is dus geen oplossing voor het probleem van de grote projecten.,77
s3047,"De snelheid in het proces moet er komen, net als de benodigde middelen.",77
s3048,"Als je iets wil veranderen, moet je eerst experimenten doen en daarna een wetswijziging doorvoeren.",77
s3049,"Poetin zal het niet toegeven, maar hij snapt de boodschap wel.",77
s3050,Jij weet het beter dan de rest en neemt geen genoegen met de oppervlakkige waarheid.,77
s3051,"Het echtpaar zegt tijdens de zwangerschap al aan de bel te hebben getrokken, omdat er twee vrouwelijke embryo's gebruikt zouden worden, maar een echo twee jongetjes toonde.",77
s3052,De advertenties verschijnen vooral vaak op Facebook en Instagram.,77
s3053,Van weerman tot correspondent en van beveiliger tot presentator: een heel gelukkig/waanzinnig/gezond/goed 2018.,77
s3054,Dit is volgens lector schulden en incasso Nadja Jungmann een belangrijk verschil met eerdere projecten om schulden te voorkomen.,77
s3055,"Dat is misschien ook wel niet te verantwoorden"", zegt Verhoef.",77
s3056,"In de hoofdstad Ottawa was het grootste feest, daar waren honderdduizenden mensen op de been.",77
s3057,Dat zou niet werken.,77
s3058,Buiten deze periode kan het gebruik van winterbanden ook verplicht zijn.,77
s3059,Er is geen kwestie van een zuivering of wat dan ook.,77
s3060,"Ik bericht over de dagelijkse realiteit in Rusland en geloof me, die is voor veel Russen stukken harder dan in Nederland.",77
s3061,Keihard optreden kan averechts werken en mogelijk een reactie van de VS ontlokken.,77
s3062,"De minister zet een betekenisvolle eerste stap, maar het is zaak dat de ze volgende stappen blijft zetten.",77
s3063,De Galaxy S8 en Note 8 Met deze onderzoeksresultaten in de openbaarheid zal Samsung nu gaan proberen om vooruit te kijken.,77
s3064,In heel deze regio in Latijns-Amerika lijkt het besef dan ook ingedaald dat de oorlog tegen drugs is mislukt.,77
s3065,Liquefactie is de naam van dit verschijnsel.,77
s3066,"Hou vol collega, ook al lig je ergens anders in het ziekenhuis, ik weet zeker dat heel veel mensen in gedachten dicht bij jou zijn om je sterkte te wensen.. Hou vol!!",77
s3067,De zorg staat al jaren in de top drie van meldingen van datalekken.,77
s3068,"Er zijn plannen om de begroting te betalen uit een Europese belasting op financiële transacties, maar niet alle landen zijn voor zo'n belasting.",77
s3069,Banken doen jaarlijks tienduizenden van dit soort meldingen.,77
s3070,"Die van bondskanselier Merkel bijvoorbeeld, van de Belgische premier Michel en dus ook die van premier Rutte.",77
s3071,Betogers melden op sociale media dat tientallen demonstranten gewond zijn geraakt.,77
s3072,"Hamsteren De Gambianen maken zich grote zorgen, zegt Arthur van Aalst, die in Gambia een hulporganisatie leidt.",77
